"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","extendedStats","team.name","match_date","match_year","match_year_round","player.fullName"
"CD_M20230141402","2023-06-16T09:50:00.000+0000","CONCLUDED","Premiership","Round 14",14,"Gabba","Brisbane Lions","Brisbane Lions","Sydney Swans","Sydney Swans",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1017067.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I1017067",FALSE,44,"Darcy","Wilmot","CD_T20",NA,81,0,0,NA,14,5,19,4,0,0,7,9,16,2,0,0,0,1,73.7,3,0,1,61,8,1,0,9,NA,NA,4,7,0,0,NA,NA,NA,6,447,0,2,2,9,64.3,2.8,14,0,2,43.8,0,0,0,7,0,1,5,3,1,0,0,0,0,0,0,0,0,3,3,"CD_I1017067",FALSE,44,"Darcy","Wilmot","home",NA,"Brisbane Lions",2023-06-16,2023,202314,"Darcy Wilmot"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1023708.png?im=Scale,width=0.6,height=0.6","INT","CD_I1023708",FALSE,28,"Jaspa","Fletcher","CD_T20",NA,68,0,0,NA,7,5,12,4,0,3,6,7,13,2,0,1,0,1,83.3,3,0,2,49,1,0,0,4.7,NA,NA,2,2,0,0,NA,NA,NA,2,148,0,2,2,5,71.4,1.4,10,1,1,46.2,0,0,0,5,1,1,10,4,1,0,0,0,0,1,0,0,0,0,0,"CD_I1023708",FALSE,28,"Jaspa","Fletcher","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Jaspa Fletcher"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/993953.png?im=Scale,width=0.6,height=0.6","CHF","CD_I993953",FALSE,30,"Eric","Hipwood","CD_T20",NA,89,4,1,NA,11,1,12,5,0,2,5,7,12,2,4,1,0,3,66.7,5,1,2,78,0,1,57.1,17.2,NA,NA,6,1,1,7,NA,NA,NA,7,295,0,0,0,7,63.6,11,8,2,0,41.7,0,0,0,3,2,1,10,0,3,0,0,0,0,2,1,50,0,0,0,"CD_I993953",FALSE,30,"Eric","Hipwood","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Eric Hipwood"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",35,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291548.png?im=Scale,width=0.6,height=0.6","CHB","CD_I291548",FALSE,35,"Ryan","Lester","CD_T20",NA,90,0,0,NA,10,8,18,8,0,3,7,11,18,1,0,1,0,3,88.9,2,1,0,83,0,0,0,16.9,NA,NA,2,9,0,0,NA,NA,NA,1,161,0,0,0,8,80,1.3,16,0,2,38.9,0,0,0,5,0,1,12,9,3,0,1,0,0,0,0,0,0,0,0,"CD_I291548",FALSE,35,"Ryan","Lester","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Ryan Lester"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/990609.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I990609",FALSE,23,"Charlie","Cameron","CD_T20",NA,83,1,0,NA,5,3,8,2,0,2,5,5,10,1,1,0,0,1,50,3,0,3,32,1,0,50,8.3,NA,NA,2,1,1,2,NA,NA,NA,2,173,0,3,3,2,40,1.7,4,0,0,50,0,0,0,5,3,1,27,8,0,0,0,0,0,4,0,0,0,0,0,"CD_I990609",FALSE,23,"Charlie","Cameron","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Charlie Cameron"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002312.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I1002312",FALSE,33,"Zac","Bailey","CD_T20",NA,78,1,0,NA,8,8,16,4,0,5,7,8,15,5,1,0,0,1,81.3,2,0,1,75,0,1,100,10.1,NA,NA,2,1,0,1,NA,NA,NA,4,225,0,5,5,7,87.5,1,13,0,0,46.7,0,0,0,5,0,1,26,15,1,0,0,0,0,0,0,0,12,0,0,"CD_I1002312",FALSE,33,"Zac","Bailey","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Zac Bailey"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/996059.png?im=Scale,width=0.6,height=0.6","FB","CD_I996059",FALSE,31,"Harris","Andrews","CD_T20",NA,97,0,0,NA,18,3,21,14,1,2,9,11,20,2,0,4,0,14,95.2,1,0,0,110,3,1,0,24.8,NA,NA,1,14,0,0,NA,NA,NA,3,298,0,0,0,17,94.4,6,20,0,9,45,0,0,0,5,0,2,8,8,11,0,6,1,16.7,0,0,0,0,0,0,"CD_I996059",FALSE,31,"Harris","Andrews","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Harris Andrews"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",46,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1005521.png?im=Scale,width=0.6,height=0.6","RK","CD_I1005521",FALSE,46,"Oscar","McInerney","CD_T20",NA,84,0,0,NA,9,1,10,2,0,4,8,1,9,3,1,1,34,4,40,4,0,1,82,1,0,0,19,NA,NA,6,1,1,0,NA,NA,NA,1,242,2,4,6,3,33.3,9,4,0,1,88.9,11,51.5,32.4,2,0,1,8,6,3,66,0,0,0,0,0,0,16,0,0,"CD_I1005521",FALSE,46,"Oscar","McInerney","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Oscar McInerney"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/293535.png?im=Scale,width=0.6,height=0.6","R","CD_I293535",FALSE,9,"Lachie","Neale","CD_T20",NA,91,0,0,NA,12,17,29,5,0,2,15,14,29,3,0,0,0,1,82.8,1,1,0,94,4,1,0,19.7,NA,NA,1,5,0,0,NA,NA,NA,5,204,4,5,9,9,75,0.7,24,0,0,51.7,0,0,0,9,1,4,21,10,0,0,0,0,0,0,0,0,19,0,0,"CD_I293535",FALSE,9,"Lachie","Neale","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Lachie Neale"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/993834.png?im=Scale,width=0.6,height=0.6","RR","CD_I993834",FALSE,5,"Josh","Dunkley","CD_T20",NA,80,1,1,NA,15,11,26,6,0,7,9,17,26,4,1,0,0,3,76.9,3,3,1,120,1,0,50,12.8,NA,NA,8,3,1,2,NA,NA,NA,3,413,0,3,3,11,73.3,1.4,20,0,0,34.6,0,0,0,6,1,1,24,11,0,1,0,0,0,0,0,0,19,0,0,"CD_I993834",FALSE,5,"Josh","Dunkley","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Josh Dunkley"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1023517.png?im=Scale,width=0.6,height=0.6","INT","CD_I1023517",FALSE,8,"Will","Ashcroft","CD_T20",NA,70,0,0,NA,8,8,16,5,1,7,3,13,16,3,0,0,0,0,75,4,0,1,80,4,0,0,3.8,NA,NA,2,1,1,1,NA,NA,NA,2,193,0,0,0,7,87.5,1,12,0,0,18.8,0,0,0,3,0,0,17,9,0,0,0,0,0,0,0,0,9,0,0,"CD_I1023517",FALSE,8,"Will","Ashcroft","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Will Ashcroft"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002235.png?im=Scale,width=0.6,height=0.6","FPR","CD_I1002235",FALSE,16,"Cam","Rayner","CD_T20",NA,80,1,2,NA,9,2,11,5,0,3,4,7,11,2,2,1,0,0,81.8,1,2,1,65,0,1,33.3,3.7,NA,NA,1,3,2,3,NA,NA,NA,6,188,0,0,0,7,77.8,4.5,9,1,0,36.4,0,0,0,1,0,3,13,3,0,0,0,0,0,0,0,0,0,0,0,"CD_I1002235",FALSE,16,"Cam","Rayner","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Cam Rayner"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/998133.png?im=Scale,width=0.6,height=0.6","WL","CD_I998133",FALSE,7,"Jarrod","Berry","CD_T20",NA,73,1,1,NA,12,7,19,8,0,3,9,12,21,3,2,1,0,1,63.2,0,1,0,94,0,1,33.3,10.9,NA,NA,3,6,0,3,NA,NA,NA,5,309,0,3,3,6,50,1.7,12,0,2,42.9,0,0,0,5,1,2,11,6,0,0,0,0,0,0,0,0,0,0,0,"CD_I998133",FALSE,7,"Jarrod","Berry","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Jarrod Berry"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1000978.png?im=Scale,width=0.6,height=0.6","WR","CD_I1000978",FALSE,6,"Hugh","McCluggage","CD_T20",NA,86,0,1,NA,12,8,20,5,0,5,9,13,22,4,2,0,0,1,65,1,1,0,89,2,2,0,7.8,NA,NA,2,3,1,1,NA,NA,NA,4,326,1,4,5,5,41.7,1.5,13,0,0,40.9,0,0,0,6,0,1,20,6,0,0,0,0,0,0,0,0,7,0,0,"CD_I1000978",FALSE,6,"Hugh","McCluggage","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Hugh McCluggage"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002347.png?im=Scale,width=0.6,height=0.6","BPR","CD_I1002347",FALSE,40,"Jack","Payne","CD_T20",NA,88,0,0,NA,8,5,13,7,0,1,3,10,13,1,0,0,0,6,69.2,2,0,0,59,2,0,0,3.1,NA,NA,3,4,0,0,NA,NA,NA,2,200,0,0,0,7,87.5,1.6,9,0,2,23.1,0,0,0,3,0,1,4,4,6,0,0,0,0,0,0,0,0,0,0,"CD_I1002347",FALSE,40,"Jack","Payne","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Jack Payne"
"CD_M20230141502","2023-06-23T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"Marvel Stadium","St Kilda","St Kilda","Brisbane Lions","Brisbane Lions",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1017067.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I1017067",FALSE,44,"Darcy","Wilmot","CD_T20",NA,74,0,0,NA,16,0,16,9,3,0,0,13,13,2,0,0,0,2,81.3,1,0,0,75,6,0,0,3.5,NA,NA,4,2,0,0,NA,NA,NA,0,464,0,0,0,13,81.3,16,13,0,2,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,0,0,0,3,3,"CD_I1017067",FALSE,44,"Darcy","Wilmot","away",NA,"Brisbane Lions",2023-06-23,2023,202315,"Darcy Wilmot"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/298437.png?im=Scale,width=0.6,height=0.6","INT","CD_I298437",FALSE,4,"Callum","Ah Chee","CD_T20",NA,70,1,1,NA,7,3,10,4,0,4,5,5,10,2,3,1,0,3,60,3,0,2,56,0,1,50,8.1,NA,NA,3,1,2,2,NA,NA,NA,7,154,0,0,0,4,57.1,2.3,6,0,0,50,0,0,0,3,2,1,16,3,1,0,0,0,0,5,1,20,0,0,0,"CD_I298437",FALSE,4,"Callum","Ah Chee","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Callum Ah Chee"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/996059.png?im=Scale,width=0.6,height=0.6","FB","CD_I996059",FALSE,31,"Harris","Andrews","CD_T20",NA,98,0,0,NA,9,4,13,7,1,3,6,6,12,1,0,3,0,9,92.3,0,0,0,68,2,0,0,14.9,NA,NA,2,9,0,0,NA,NA,NA,5,217,0,0,0,9,100,2.3,12,0,4,50,0,0,0,2,0,2,5,4,8,0,6,0,0,0,0,0,0,0,0,"CD_I996059",FALSE,31,"Harris","Andrews","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Harris Andrews"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1023517.png?im=Scale,width=0.6,height=0.6","INT","CD_I1023517",FALSE,8,"Will","Ashcroft","CD_T20",NA,79,0,1,NA,14,13,27,3,0,4,11,16,27,8,0,0,0,1,85.2,0,1,0,95,1,2,0,17.6,NA,NA,2,4,0,1,NA,NA,NA,7,471,1,1,2,12,85.7,1.1,23,0,0,40.7,0,0,0,9,2,2,12,4,1,0,0,0,0,0,0,0,13,0,0,"CD_I1023517",FALSE,8,"Will","Ashcroft","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Will Ashcroft"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002312.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I1002312",FALSE,33,"Zac","Bailey","CD_T20",NA,83,2,1,NA,9,3,12,6,0,2,3,10,13,3,2,1,0,0,75,2,0,1,69,0,0,66.7,8.4,NA,NA,4,1,0,3,NA,NA,NA,6,343,0,2,2,6,66.7,3,9,0,1,23.1,0,0,0,2,0,2,17,3,0,0,0,0,0,0,0,0,10,0,0,"CD_I1002312",FALSE,33,"Zac","Bailey","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Zac Bailey"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/998133.png?im=Scale,width=0.6,height=0.6","WL","CD_I998133",FALSE,7,"Jarrod","Berry","CD_T20",NA,79,1,1,NA,8,8,16,6,0,0,4,13,17,3,1,0,0,4,87.5,0,1,0,66,2,1,50,9.1,NA,NA,0,4,0,2,NA,NA,NA,8,210,0,1,1,7,87.5,1,14,1,1,23.5,0,0,0,4,1,1,7,2,3,0,0,0,0,1,0,0,0,0,0,"CD_I998133",FALSE,7,"Jarrod","Berry","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Jarrod Berry"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/990609.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I990609",FALSE,23,"Charlie","Cameron","CD_T20",NA,71,2,1,NA,8,2,10,4,1,2,3,7,10,2,2,0,0,0,60,0,1,0,62,1,1,50,9.6,NA,NA,1,2,1,4,NA,NA,NA,5,228,0,1,1,4,50,4,6,2,0,30,0,0,0,2,1,1,11,2,0,0,0,0,0,2,0,0,0,0,0,"CD_I990609",FALSE,23,"Charlie","Cameron","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Charlie Cameron"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/993834.png?im=Scale,width=0.6,height=0.6","RR","CD_I993834",FALSE,5,"Josh","Dunkley","CD_T20",NA,56,0,0,NA,10,10,20,3,0,3,9,12,21,3,0,0,0,2,90,1,1,0,72,0,0,0,15.1,NA,NA,1,5,0,0,NA,NA,NA,5,278,2,1,3,9,90,1,18,0,0,42.9,0,0,0,7,0,1,10,4,1,0,0,0,0,1,0,0,16,0,0,"CD_I993834",FALSE,5,"Josh","Dunkley","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Josh Dunkley"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1023708.png?im=Scale,width=0.6,height=0.6","C","CD_I1023708",FALSE,28,"Jaspa","Fletcher","CD_T20",NA,77,0,1,NA,11,7,18,7,1,2,4,13,17,3,1,0,0,0,77.8,1,0,0,77,3,1,0,6.9,NA,NA,5,4,0,1,NA,NA,NA,7,297,0,0,0,8,72.7,1.6,14,3,0,23.5,0,0,0,4,1,0,13,7,0,0,0,0,0,0,0,0,0,0,0,"CD_I1023708",FALSE,28,"Jaspa","Fletcher","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Jaspa Fletcher"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/993953.png?im=Scale,width=0.6,height=0.6","CHF","CD_I993953",FALSE,30,"Eric","Hipwood","CD_T20",NA,84,2,1,NA,8,4,12,5,0,2,4,7,11,1,3,0,0,1,58.3,3,1,0,69,0,0,40,7.4,NA,NA,3,1,2,5,NA,NA,NA,8,186,0,0,0,4,50,2,7,3,0,36.4,0,0,0,3,2,0,7,1,0,0,0,0,0,2,0,0,0,0,0,"CD_I993953",FALSE,30,"Eric","Hipwood","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Eric Hipwood"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",35,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/291548.png?im=Scale,width=0.6,height=0.6","CHB","CD_I291548",FALSE,35,"Ryan","Lester","CD_T20",NA,91,0,0,NA,8,6,14,4,0,1,7,8,15,2,0,1,0,4,85.7,1,0,0,52,0,0,0,10.4,NA,NA,2,6,0,0,NA,NA,NA,7,255,0,0,0,6,75,1.3,12,0,1,46.7,0,0,0,4,0,3,12,9,2,0,2,0,0,0,0,0,0,0,0,"CD_I291548",FALSE,35,"Ryan","Lester","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Ryan Lester"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1000978.png?im=Scale,width=0.6,height=0.6","WR","CD_I1000978",FALSE,6,"Hugh","McCluggage","CD_T20",NA,81,0,0,NA,18,16,34,6,2,3,14,22,36,5,0,0,0,2,82.4,4,0,0,116,2,1,0,18.6,NA,NA,8,3,1,1,NA,NA,NA,9,496,3,2,5,14,77.8,1.1,28,0,0,38.9,0,0,0,13,2,3,16,4,1,0,0,0,0,0,0,0,17,0,0,"CD_I1000978",FALSE,6,"Hugh","McCluggage","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Hugh McCluggage"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",46,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1005521.png?im=Scale,width=0.6,height=0.6","RK","CD_I1005521",FALSE,46,"Oscar","McInerney","CD_T20",NA,75,0,0,NA,5,4,9,2,0,2,6,4,10,3,0,0,29,3,66.7,3,0,3,57,1,0,0,8.2,NA,NA,5,1,0,0,NA,NA,NA,6,140,5,2,7,4,80,1.3,6,0,0,60,9,47.5,31,4,1,5,11,6,1,61,0,0,0,2,0,0,20,0,0,"CD_I1005521",FALSE,46,"Oscar","McInerney","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Oscar McInerney"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/293535.png?im=Scale,width=0.6,height=0.6","R","CD_I293535",FALSE,9,"Lachie","Neale","CD_T20",NA,89,2,1,NA,16,18,34,8,0,2,15,20,35,1,1,0,0,0,76.5,3,1,1,127,2,1,66.7,20.2,NA,NA,5,3,0,3,NA,NA,NA,6,289,5,5,10,8,50,0.9,26,0,1,42.9,0,0,0,12,2,2,25,11,0,0,0,0,0,0,0,0,26,0,0,"CD_I293535",FALSE,9,"Lachie","Neale","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Lachie Neale"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002347.png?im=Scale,width=0.6,height=0.6","BPR","CD_I1002347",FALSE,40,"Jack","Payne","CD_T20",NA,83,0,0,NA,3,1,4,1,0,0,1,3,4,0,0,1,0,0,25,3,0,0,14,0,0,0,0.2,NA,NA,2,1,0,0,NA,NA,NA,1,63,0,0,0,0,0,3,1,0,1,25,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,"CD_I1002347",FALSE,40,"Jack","Payne","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Jack Payne"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1002235.png?im=Scale,width=0.6,height=0.6","FPR","CD_I1002235",FALSE,16,"Cam","Rayner","CD_T20",NA,83,0,1,NA,9,5,14,3,0,1,8,7,15,4,1,0,0,2,64.3,3,1,1,49,1,1,0,9.3,NA,NA,3,3,0,2,NA,NA,NA,5,253,2,0,2,4,44.4,1.8,9,0,0,53.3,0,0,0,6,3,1,7,0,2,0,0,0,0,0,0,0,0,0,0,"CD_I1002235",FALSE,16,"Cam","Rayner","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Cam Rayner"
"CD_M20230141602","2023-06-29T09:20:00.000+0000","CONCLUDED","Premiership","Round 16",16,"Gabba","Brisbane Lions","Brisbane Lions","Richmond","Richmond",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2023014/1017067.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I1017067",FALSE,44,"Darcy","Wilmot","CD_T20",NA,84,1,0,NA,16,5,21,6,3,1,3,16,19,2,1,0,0,2,90.5,0,1,0,87,4,1,50,15.7,NA,NA,3,5,0,2,NA,NA,NA,6,445,1,1,2,15,93.8,3.2,19,0,2,15.8,0,0,0,3,0,3,9,6,1,0,0,0,0,0,0,0,0,2,2,"CD_I1017067",FALSE,44,"Darcy","Wilmot","home",NA,"Brisbane Lions",2023-06-29,2023,202316,"Darcy Wilmot"
